Состояние системы: Количество мёда: 0, Пчёл-сборщиков: 0, Пчёл-охранников: 20, Медведь спит: Да
Состояние системы: Количество мёда: 14, Пчёл-сборщиков: 5, Пчёл-охранников: 15, Медведь спит: Да
Состояние системы: Количество мёда: 14, Пчёл-сборщиков: 4, Пчёл-охранников: 16, Медведь спит: Да
Состояние системы: Количество мёда: 14, Пчёл-сборщиков: 3, Пчёл-охранников: 17, Медведь спит: Да
Состояние системы: Количество мёда: 14, Пчёл-сборщиков: 2, Пчёл-охранников: 18, Медведь спит: Да
Состояние системы: Количество мёда: 14, Пчёл-сборщиков: 1, Пчёл-охранников: 19, Медведь спит: Да
Состояние системы: Количество мёда: 14, Пчёл-сборщиков: 0, Пчёл-охранников: 20, Медведь спит: Да
Состояние системы: Количество мёда: 15, Пчёл-сборщиков: 1, Пчёл-охранников: 19, Медведь спит: Да
Состояние системы: Количество мёда: 16, Пчёл-сборщиков: 2, Пчёл-охранников: 18, Медведь спит: Да
Состояние системы: Количество мёда: 16, Пчёл-сборщиков: 1, Пчёл-охранников: 19, Медведь спит: Да
Состояние системы: Количество мёда: 16, Пчёл-сборщиков: 0, Пчёл-охранников: 20, Медведь спит: Да
Состояние системы: Количество мёда: 17, Пчёл-сборщиков: 1, Пчёл-охранников: 19, Медведь спит: Да
Состояние системы: Количество мёда: 18, Пчёл-сборщиков: 2, Пчёл-охранников: 18, Медведь спит: Да
Состояние системы: Количество мёда: 18, Пчёл-сборщиков: 1, Пчёл-охранников: 19, Медведь спит: Да
Состояние системы: Количество мёда: 19, Пчёл-сборщиков: 2, Пчёл-охранников: 18, Медведь спит: Да
Состояние системы: Количество мёда: 20, Пчёл-сборщиков: 3, Пчёл-охранников: 17, Медведь спит: Да
Состояние системы: Количество мёда: 21, Пчёл-сборщиков: 4, Пчёл-охранников: 16, Медведь спит: Да
Состояние системы: Количество мёда: 22, Пчёл-сборщиков: 5, Пчёл-охранников: 15, Медведь спит: Да
Состояние системы: Количество мёда: 22, Пчёл-сборщиков: 4, Пчёл-охранников: 16, Медведь спит: Да
Состояние системы: Количество мёда: 23, Пчёл-сборщиков: 5, Пчёл-охранников: 15, Медведь спит: Да
Состояние системы: Количество мёда: 24, Пчёл-сборщиков: 6, Пчёл-охранников: 14, Медведь спит: Да
Состояние системы: Количество мёда: 25, Пчёл-сборщиков: 7, Пчёл-охранников: 13, Медведь спит: Да
Состояние системы: Количество мёда: 25, Пчёл-сборщиков: 6, Пчёл-охранников: 14, Медведь спит: Да
Состояние системы: Количество мёда: 26, Пчёл-сборщиков: 7, Пчёл-охранников: 13, Медведь спит: Да
Состояние системы: Количество мёда: 27, Пчёл-сборщиков: 8, Пчёл-охранников: 12, Медведь спит: Да
Состояние системы: Количество мёда: 28, Пчёл-сборщиков: 9, Пчёл-охранников: 11, Медведь спит: Нет
Состояние системы: Количество мёда: 29, Пчёл-сборщиков: 10, Пчёл-охранников: 10, Медведь спит: Нет
Состояние системы: Количество мёда: 29, Пчёл-сборщиков: 9, Пчёл-охранников: 11, Медведь спит: Нет
Состояние системы: Количество мёда: 29, Пчёл-сборщиков: 8, Пчёл-охранников: 12, Медведь спит: Нет
Состояние системы: Количество мёда: 29, Пчёл-сборщиков: 7, Пчёл-охранников: 13, Медведь спит: Нет
Состояние системы: Количество мёда: 29, Пчёл-сборщиков: 6, Пчёл-охранников: 14, Медведь спит: Нет
Состояние системы: Количество мёда: 30, Пчёл-сборщиков: 7, Пчёл-охранников: 13, Медведь спит: Нет
Состояние системы: Количество мёда: 30, Пчёл-сборщиков: 6, Пчёл-охранников: 14, Медведь спит: Нет
Состояние системы: Количество мёда: 30, Пчёл-сборщиков: 5, Пчёл-охранников: 15, Медведь спит: Нет
Состояние системы: Количество мёда: 30, Пчёл-сборщиков: 0, Пчёл-охранников: 20, Медведь спит: Нет


Ха-ха-ха, они долго не могли определиться, охранять мёд или собирать его дальше, но в итоге победили!
