Мёд собран. Количество мёда: 1, Пчёл-сборщиков: 1, Пчёл-охранников: 9
Мёд собран. Количество мёда: 16, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Мёд украден. Количество мёда: 0, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 0, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 1, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 1, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 1, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 2, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 2, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 3, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 3, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 4, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 5, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 5, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 5, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Пчела становится охранником. Количество мёда: 5, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Мёд собран. Количество мёда: 6, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 7, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 7, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Пчела становится охранником. Количество мёда: 7, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Мёд собран. Количество мёда: 8, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 9, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 9, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 10, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 11, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 11, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 12, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 12, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 13, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 13, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 13, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Пчела становится охранником. Количество мёда: 13, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Мёд собран. Количество мёда: 14, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Пчела становится охранником. Количество мёда: 14, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Пчела становится охранником. Количество мёда: 14, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Мёд собран. Количество мёда: 15, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Пчела становится охранником. Количество мёда: 15, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Медведя укусили пчёлы. Количество мёда: 15, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Пчела становится охранником. Количество мёда: 15, Пчёл-сборщиков: 4, Пчёл-охранников: 6
Мёд собран. Количество мёда: 16, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Медведя укусили пчёлы. Количество мёда: 16, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Пчела становится охранником. Количество мёда: 16, Пчёл-сборщиков: 4, Пчёл-охранников: 6
Мёд собран. Количество мёда: 17, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Мёд собран. Количество мёда: 18, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Медведя укусили пчёлы. Количество мёда: 18, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Пчела становится охранником. Количество мёда: 18, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Мёд собран. Количество мёда: 19, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Медведя укусили пчёлы. Количество мёда: 19, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Мёд собран. Количество мёда: 20, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 21, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 21, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Медведя укусили пчёлы. Количество мёда: 21, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 22, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 22, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Медведя укусили пчёлы. Количество мёда: 22, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 23, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 24, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Мёд украден. Количество мёда: 0, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 0, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 1, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 1, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 2, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 2, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 2, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Пчела становится охранником. Количество мёда: 2, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Мёд собран. Количество мёда: 3, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 4, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 4, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Пчела становится охранником. Количество мёда: 4, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Пчела становится охранником. Количество мёда: 4, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Мёд собран. Количество мёда: 5, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Пчела становится охранником. Количество мёда: 5, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Пчела становится охранником. Количество мёда: 5, Пчёл-сборщиков: 4, Пчёл-охранников: 6
Пчела становится охранником. Количество мёда: 5, Пчёл-сборщиков: 3, Пчёл-охранников: 7
Мёд собран. Количество мёда: 6, Пчёл-сборщиков: 4, Пчёл-охранников: 6
Мёд собран. Количество мёда: 7, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Мёд собран. Количество мёда: 8, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Пчела становится охранником. Количество мёда: 8, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Пчела становится охранником. Количество мёда: 8, Пчёл-сборщиков: 4, Пчёл-охранников: 6
Мёд собран. Количество мёда: 9, Пчёл-сборщиков: 5, Пчёл-охранников: 5
Мёд собран. Количество мёда: 10, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Мёд собран. Количество мёда: 11, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Пчела становится охранником. Количество мёда: 11, Пчёл-сборщиков: 6, Пчёл-охранников: 4
Мёд собран. Количество мёда: 12, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 13, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 13, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 14, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 15, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Мёд украден. Количество мёда: 0, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 0, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 0, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 1, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 2, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 2, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 3, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 3, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 4, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 4, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Пчела становится охранником. Количество мёда: 4, Пчёл-сборщиков: 7, Пчёл-охранников: 3
Мёд собран. Количество мёда: 5, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 6, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 6, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 7, Пчёл-сборщиков: 9, Пчёл-охранников: 1
Пчела становится охранником. Количество мёда: 7, Пчёл-сборщиков: 8, Пчёл-охранников: 2
Мёд собран. Количество мёда: 8, Пчёл-сборщиков: 9, Пчёл-охранников: 1
...

Короче говоря, тут очень долго побеждал Винни-Пух
